user_id,session_id,module,time_spent_sec,quiz_score_0_3,wallet_checks_completed_0_4,tx_trace_performed,quiz_correct_ratio,interaction_count,risk_awareness_score_0_100,reward_unlocked,timestamp,notes
user_6214,89f52e23-4969-472a-b1db-b7d69f2b3fe1,DeFi Protocol Tour,1142,1,2,True,0.33,32,41,0,2025-11-09T03:03:21,
user_5960,baa2c83b-1d61-4e6a-b0b5-c622ffddd100,DeFi Risk Assessment,409,0,0,False,0.0,46,10,0,2025-11-21T01:33:09,
user_3281,843eacd2-80f0-4c96-8d5d-bfc455cfce61,Blockchain Fundamentals,451,1,0,False,0.33,50,27,0,2025-11-02T07:39:30,
user_9582,180ae83f-73c6-4b0e-8b02-4fea18bf9bfb,Wallet Security 101,851,3,3,False,1.0,42,95,1,2025-11-22T12:40:24,
user_4497,9cce6477-e474-49e6-bbc1-02c47583da3e,Smart Contract Basics,479,1,2,False,0.33,19,45,0,2025-11-09T22:30:49,
user_7639,40a582bf-114c-400d-80a1-293497f55641,Smart Contract Basics,450,0,3,False,0.0,25,39,0,2025-11-12T04:51:21,
user_4646,b79d1d13-7f42-4da9-874b-4e39bed2ec32,Wallet Security 101,996,2,2,False,0.67,28,58,0,2025-11-15T07:27:08,
user_6013,d7073447-773b-4b5a-8fc1-4f27fe4163c9,Blockchain Fundamentals,302,0,1,False,0.0,14,19,0,2025-10-30T22:54:42,
user_9379,553cb749-7b8e-4ba0-9da3-fdd0c03d4a83,Smart Contract Basics,837,2,2,False,0.67,16,61,0,2025-11-04T21:49:59,
user_8244,c20e447a-bd86-43a5-8dc0-6b27c6edbd45,Smart Contract Basics,1075,3,1,False,1.0,37,76,1,2025-11-03T09:21:05,
user_1391,bb78175f-aac6-4fef-83d0-c3869d9fdb69,Smart Contract Basics,1041,3,1,True,1.0,42,72,1,2025-11-13T03:46:58,
user_4464,194cf48a-b5d7-47d5-8bbc-01d28ce80045,Wallet Security 101,885,3,2,True,1.0,46,81,0,2025-11-08T04:37:50,
user_7141,0bf8d384-a40a-4321-8f54-d00aca55cc53,Blockchain Fundamentals,549,2,1,False,0.67,33,53,0,2025-11-09T12:51:42,
user_2999,93b2134c-3dc9-45b9-8e65-5f7217ec1697,DeFi Protocol Tour,682,2,2,False,0.67,32,66,0,2025-11-27T23:20:54,
user_3912,f91b9945-0869-423c-9289-95f1a996fa49,Blockchain Fundamentals,484,0,1,False,0.0,33,26,0,2025-11-18T22:02:38,
user_9970,5daa9e56-b440-4e53-8063-aafb111b2532,Blockchain Fundamentals,461,3,3,False,1.0,18,97,1,2025-11-13T09:19:09,
user_2038,ea5b1a22-3453-49f4-afd6-217685db5844,Smart Contract Basics,1015,3,2,False,1.0,57,77,1,2025-11-11T12:03:25,
user_4774,a49dddd4-d0ce-4a27-a11e-b1a195129fc6,DeFi Protocol Tour,888,1,1,True,0.33,30,38,0,2025-11-28T19:18:41,
user_5358,2ba25cca-8011-4fc8-9669-2cfc1a133f2d,Blockchain Fundamentals,875,3,3,True,1.0,52,86,1,2025-11-06T01:57:20,
user_1766,b8a98bd3-6981-4596-a8bd-0ca9207b6380,DeFi Protocol Tour,1431,2,1,True,0.67,27,55,0,2025-11-15T03:43:23,
user_3052,d81a2e6a-c1a4-45c3-bcac-d976500f36af,DeFi Risk Assessment,877,3,1,False,1.0,21,64,1,2025-11-12T01:42:25,
user_1161,5b1e577c-2122-4183-832d-0f4680f6b447,Blockchain Fundamentals,562,2,1,False,0.67,25,54,0,2025-11-23T02:41:31,
user_5813,89cc48d1-6c2b-43d9-928a-411c47d1a3e3,Wallet Security 101,913,3,2,False,1.0,48,79,0,2025-11-26T23:16:36,
user_2730,80adf5b7-f9da-41fd-9212-18d4d4d96000,DeFi Protocol Tour,797,0,2,False,0.0,16,32,0,2025-11-14T17:27:03,
user_4538,5694b583-2ada-4a82-bb4d-56c472085f58,DeFi Protocol Tour,1392,3,0,True,1.0,53,56,1,2025-11-26T23:57:53,
user_4555,4b0fba54-623f-4a90-8db6-04f9feae8405,Wallet Security 101,401,0,3,False,0.0,24,42,0,2025-11-23T12:44:14,
user_7315,57631ae1-e85e-4364-b8cb-d1b39e6b002a,DeFi Risk Assessment,560,0,2,False,0.0,27,27,0,2025-11-19T03:28:05,
user_1684,8ed04925-e893-41af-90d5-98307ffa80de,DeFi Protocol Tour,1150,2,1,True,0.67,27,51,0,2025-11-12T04:39:35,
user_9009,8ee29cb3-c30a-4769-b6b3-f488cc098594,Wallet Security 101,611,2,3,False,0.67,50,74,1,2025-11-20T02:37:45,
user_8517,1388a62b-b913-4bee-8ace-d0a11e92381e,DeFi Protocol Tour,1217,2,1,True,0.67,25,52,0,2025-11-09T14:27:29,
user_5109,a192a0b0-11b4-425b-a5e4-62a45fe47364,Blockchain Fundamentals,781,2,0,False,0.67,34,46,0,2025-11-23T23:43:18,
user_6140,18a76292-c6f0-4b1b-a056-f9d017360af0,DeFi Protocol Tour,1254,3,2,False,1.0,65,72,1,2025-11-21T21:38:07,
user_2119,aaef8c1f-0ea6-4139-a597-1ae77233c2b1,Wallet Security 101,734,2,4,False,0.67,22,89,1,2025-11-15T23:22:02,
user_8203,56819353-1c84-4b2e-931d-660b0fa22b45,DeFi Risk Assessment,1131,2,3,False,0.67,56,74,1,2025-11-06T20:02:53,
user_2927,fe0b3890-c43f-405e-a450-4d10a3caee0f,Blockchain Fundamentals,802,2,1,False,0.67,20,49,0,2025-11-25T14:04:15,
user_5787,09333961-c5dc-4c50-93fa-5645077f06c9,Blockchain Fundamentals,656,2,1,False,0.67,42,49,0,2025-11-20T01:49:57,
user_4329,238a6961-8a31-466f-a5aa-3697febfd581,Blockchain Fundamentals,628,3,1,False,1.0,19,69,1,2025-10-31T02:20:35,
user_1968,deee7c2d-64b5-466a-a696-6e56e0a799d1,Wallet Security 101,578,3,2,False,1.0,14,84,0,2025-11-21T10:41:41,
user_8967,a8cface1-c694-48c9-9df3-53d26a168859,Blockchain Fundamentals,720,2,1,False,0.67,28,53,0,2025-11-28T10:39:01,
user_8953,414ecfa2-3a42-49c7-a84f-c2440915578c,DeFi Protocol Tour,1358,2,0,False,0.67,45,39,0,2025-11-13T06:10:32,
user_8296,09d97984-cf82-458f-8b95-1d44f05b3429,Wallet Security 101,675,1,1,False,0.33,18,44,0,2025-11-15T12:38:58,
user_4072,e8ac0aa7-bc2a-4df4-8bb2-74cf9404c36b,DeFi Risk Assessment,1162,3,1,False,1.0,34,64,1,2025-11-19T08:19:38,
user_1033,21b281f0-cb8b-4ab2-8ee7-8e979f1f6f3b,Wallet Security 101,409,0,3,False,0.0,11,39,0,2025-11-04T16:49:18,
user_7701,d99c76bd-6d77-486d-8e25-f5af1854753a,Wallet Security 101,1167,3,1,False,1.0,51,73,0,2025-11-04T20:17:51,
user_8193,fb8ebb85-71f0-4b1f-aa2f-dffba8b390ff,DeFi Protocol Tour,1359,1,2,False,0.33,43,48,0,2025-11-04T18:05:26,
user_8980,327cac5f-8bb3-4af2-b140-5f032a9f8fcc,DeFi Risk Assessment,816,2,2,False,0.67,20,69,0,2025-11-19T02:27:38,
user_4803,98c3ce0b-9102-456c-8baf-c310dab4ca77,DeFi Protocol Tour,926,1,3,False,0.33,50,60,0,2025-11-09T18:38:42,
user_8140,937e712a-714d-40c0-b813-5fa386503da7,DeFi Protocol Tour,1000,1,1,True,0.33,35,42,0,2025-11-01T07:09:36,
user_8721,8b047db4-3a2c-4203-bbe3-e50337e28816,Smart Contract Basics,538,2,0,False,0.67,52,46,0,2025-11-08T13:02:48,
user_5550,107a51cc-6912-443c-969b-886166a555fb,Blockchain Fundamentals,416,1,3,False,0.33,13,56,0,2025-11-22T12:07:38,
user_1197,5c8d2064-0a1a-468e-b55d-96a99840e086,Smart Contract Basics,469,2,3,False,0.67,45,73,1,2025-11-27T01:19:46,
user_7305,f2758626-9379-49cb-822b-0b4ea79588e6,Smart Contract Basics,740,2,2,False,0.67,46,52,0,2025-10-31T06:33:42,
user_6966,dcdf79ca-11d3-4e42-8ca6-8b2fbfb96887,DeFi Risk Assessment,560,1,2,False,0.33,33,52,0,2025-11-26T09:06:07,
user_8110,f6ca352e-aa26-4bcc-8751-96df2bd09329,DeFi Protocol Tour,1555,2,2,False,0.67,50,60,0,2025-11-02T22:04:12,
user_6999,dc262422-f3e8-4044-acc0-9f20acdda0c0,Blockchain Fundamentals,757,2,3,True,0.67,26,70,1,2025-11-12T01:25:12,
user_6476,db144f81-3e77-47f4-8b38-b8ca27452abe,DeFi Protocol Tour,620,0,1,True,0.0,30,20,0,2025-11-18T03:40:18,
user_3436,75cc3d7d-9469-43e7-8d9c-214e355aa36d,DeFi Risk Assessment,1223,2,2,False,0.67,51,70,0,2025-11-04T11:12:12,
user_1039,54284076-343e-46c5-9dd1-a713dd8f7155,Blockchain Fundamentals,840,3,2,False,1.0,59,81,1,2025-11-12T01:17:40,
user_5034,f3be6fa4-bde4-4278-8b0d-cdb241761b36,DeFi Protocol Tour,1409,2,1,True,0.67,51,47,0,2025-11-29T01:32:39,
user_1232,38a72369-ecc5-449f-a308-b057b0d89ca6,DeFi Protocol Tour,618,0,1,True,0.0,20,19,0,2025-11-12T20:45:06,Found simulated vulnerability (mock)
user_4549,b0989b5c-5d83-44ce-9ff3-f4ed7ce0e966,Smart Contract Basics,425,1,2,False,0.33,24,42,0,2025-11-20T20:13:44,
user_1623,e85b3e79-4dba-4e39-b27d-6e40511133fd,DeFi Protocol Tour,1584,3,2,True,1.0,69,86,1,2025-11-03T12:15:29,
user_5761,824bf189-3779-4e6e-9f31-a30e663bf4e5,DeFi Risk Assessment,858,1,2,False,0.33,29,44,0,2025-11-22T01:15:47,
user_5382,44bf15e2-e3a9-43b7-bb61-3062697561b4,DeFi Protocol Tour,1443,2,3,True,0.67,64,75,1,2025-11-07T01:56:57,Found simulated vulnerability (mock)
user_4671,64c422b0-ddd8-4779-bfb2-6729e775b7f2,Blockchain Fundamentals,565,1,0,False,0.33,43,33,0,2025-11-04T13:15:59,
user_4458,3a7e17e1-4adb-46c3-9dd1-c43b9f870017,Blockchain Fundamentals,888,3,1,True,1.0,34,60,1,2025-11-16T22:32:52,Found simulated vulnerability (mock)
user_7317,911ae111-2870-4243-88d7-91578fdfa522,Blockchain Fundamentals,877,1,1,False,0.33,52,40,0,2025-11-04T10:19:25,
user_4053,fe39c44e-9e1d-4727-9324-5f4cd615f307,Smart Contract Basics,622,0,1,True,0.0,13,17,0,2025-11-15T12:59:46,
user_4278,64ce0a94-b360-401e-b6ab-174c7a993920,DeFi Protocol Tour,919,2,3,False,0.67,40,62,1,2025-11-05T22:23:37,
user_3817,c26c8fbe-4db4-434c-a897-652ca71774d7,Blockchain Fundamentals,692,3,0,False,1.0,24,55,1,2025-11-06T14:33:20,
user_4932,faff8afd-fc10-43b9-8b01-a8e1ddf8151c,Smart Contract Basics,641,3,2,False,1.0,35,86,1,2025-11-22T16:42:54,
user_1536,6be5bb1a-09b5-4eaa-8abe-9aa9aae69d87,Blockchain Fundamentals,437,1,2,False,0.33,11,45,0,2025-11-06T08:20:16,
user_7333,f382715d-9ffb-4b18-86c1-e9e1f4e0cc27,Wallet Security 101,885,2,2,False,0.67,32,62,0,2025-11-10T09:33:21,
user_4051,91343129-fa76-4350-9cff-e341e0480a53,DeFi Risk Assessment,1153,2,0,True,0.67,49,42,0,2025-11-20T08:28:31,
user_5210,4ff7d0db-61bf-4a92-b8e5-9e52cc9f741c,DeFi Protocol Tour,1261,1,3,True,0.33,40,56,0,2025-11-26T22:40:15,
user_1292,3d42c639-0d1c-4f0a-96f5-02c83ba34c39,Wallet Security 101,957,3,3,False,1.0,36,95,1,2025-11-06T18:45:45,
user_3183,3ee72d94-4388-414a-ba38-e90d5a09f57a,Smart Contract Basics,1005,3,1,False,1.0,48,69,1,2025-11-16T07:49:46,
user_1784,d6a2ea97-4ce6-476f-bb00-f921d9bb4fa9,Blockchain Fundamentals,409,0,2,False,0.0,11,35,0,2025-11-10T21:34:12,
user_7200,29c5a019-7bc7-4843-884b-27a7b6e9ead5,Blockchain Fundamentals,535,1,1,False,0.33,53,35,0,2025-11-28T09:40:02,
user_5040,990aa9a1-e7d3-48d9-aa44-d55197582518,Smart Contract Basics,915,1,1,False,0.33,55,41,0,2025-11-08T11:45:47,
user_9621,30671993-2b02-45a0-b208-6f6eec42c0c5,Smart Contract Basics,533,1,2,False,0.33,52,34,0,2025-11-19T20:13:10,
user_8292,42649c46-2f2d-4b18-a1f3-6602a3eb4d2e,DeFi Protocol Tour,1137,1,1,False,0.33,57,38,0,2025-11-15T16:05:26,
user_5760,0d755c11-2fce-4fa3-ba15-a8821f287075,Wallet Security 101,635,0,3,False,0.0,53,36,0,2025-11-04T02:35:12,
user_5600,b1b0d41e-b263-4cb7-9b36-dac89c07fd18,DeFi Protocol Tour,1106,3,1,True,1.0,57,76,1,2025-11-23T19:42:15,
user_2407,08715b4d-9fe0-4962-9cd0-a9939aa4424f,Wallet Security 101,867,2,3,False,0.67,23,73,1,2025-11-19T15:53:51,
user_7819,51bb90c7-d1ca-4be9-bb59-a2e40d169593,DeFi Protocol Tour,1004,3,1,False,1.0,44,66,1,2025-11-21T11:35:38,
user_2608,e53d9f93-78c4-4143-b9b2-832dfa3e8be0,DeFi Protocol Tour,1403,2,1,False,0.67,43,55,0,2025-11-14T02:08:38,
user_7456,68e8ae74-d633-4748-8a84-334abdaf6e43,DeFi Protocol Tour,1320,2,3,True,0.67,54,75,1,2025-11-07T09:42:02,
user_2047,8e0e3566-cc53-49c0-b415-914787070bca,Blockchain Fundamentals,522,1,2,False,0.33,41,43,0,2025-11-06T04:19:53,
user_7357,b81b50b3-5130-47a0-b59e-391a62688af9,Wallet Security 101,1087,2,4,False,0.67,26,83,1,2025-11-12T07:55:27,
user_1016,72056dba-d756-4800-960e-5a834517b549,DeFi Protocol Tour,1088,1,2,False,0.33,23,42,0,2025-11-19T00:12:06,
user_7439,ab43f05d-724a-432b-9678-c119c645ef3a,DeFi Risk Assessment,822,1,0,False,0.33,26,27,0,2025-11-13T22:27:14,
user_4772,20859d5e-0a20-4554-bba8-f4d724150aa8,Smart Contract Basics,833,1,3,False,0.33,52,54,0,2025-11-17T11:00:40,
user_6339,f12721d7-685d-45ca-ac23-366ba563d66e,DeFi Protocol Tour,1345,3,1,True,1.0,56,72,1,2025-11-08T09:39:55,
user_4669,48b4f0b4-2a9a-4b3d-ade1-c98eb7e2dcbc,DeFi Protocol Tour,904,1,1,True,0.33,57,33,0,2025-11-09T19:09:49,
user_4875,b0115e11-afe4-4dba-871d-ddecfd28c2da,Blockchain Fundamentals,886,2,2,False,0.67,54,54,0,2025-11-15T07:41:47,
user_2042,69b6b3ed-7c37-40e1-ba77-58b3f5142e56,DeFi Protocol Tour,1456,2,1,True,0.67,30,52,0,2025-11-12T10:30:22,
user_9362,44812868-d870-4466-ab9f-e66f7daa534c,DeFi Protocol Tour,1358,0,3,True,0.0,66,41,0,2025-11-17T12:48:13,
user_4201,35bd82f9-9286-4966-8e43-910b2c367a02,DeFi Risk Assessment,1104,2,1,False,0.67,31,53,0,2025-11-28T01:23:35,
user_9914,6789f2cf-2433-4b70-8eda-b46fe6735f9d,Smart Contract Basics,871,3,0,False,1.0,54,53,1,2025-11-29T05:50:01,
user_7294,a64cb326-9531-4ff5-974b-8a057d7e5e99,DeFi Protocol Tour,1215,1,2,True,0.33,38,48,0,2025-11-04T22:57:28,
user_3108,ac8abefa-0fc6-4170-be9f-f4e91af6f1a1,Smart Contract Basics,985,2,2,False,0.67,42,70,0,2025-11-24T02:59:41,
user_8897,3cf20bed-8843-482a-b345-b1107993b8cd,Blockchain Fundamentals,438,0,1,False,0.0,36,20,0,2025-11-17T13:33:05,
user_6504,7cc826ec-25f3-4736-98ba-4992e0a5f2ac,DeFi Protocol Tour,760,2,1,False,0.67,27,47,0,2025-10-31T03:27:58,
user_3479,f5a119f4-c336-492e-8d45-9133f5806d4c,Wallet Security 101,860,1,3,False,0.33,56,51,0,2025-11-09T06:40:13,
user_6746,78bb78b2-b53d-4302-905f-f7c250d57747,Wallet Security 101,912,2,3,False,0.67,41,73,1,2025-11-15T10:43:13,
user_1554,7eb16b6a-63af-476f-a93f-8d6d4a7c2f1d,DeFi Protocol Tour,754,1,1,False,0.33,18,41,0,2025-11-19T10:26:48,
user_6087,a90272f4-8e7a-457a-a962-4d4696668610,Wallet Security 101,659,1,4,False,0.33,54,64,0,2025-11-26T20:37:54,
user_7888,4dd251fc-a288-4647-b46c-9e43d383a29d,DeFi Protocol Tour,1103,2,2,True,0.67,48,56,0,2025-11-14T05:15:55,
user_6414,97df436b-a38b-45dc-85a3-b0210b32ac24,Smart Contract Basics,624,2,1,False,0.67,22,59,0,2025-11-07T10:46:56,
user_8051,2d475bfb-8591-49ba-8c4a-fc2c7ba29023,DeFi Risk Assessment,574,1,3,False,0.33,27,55,0,2025-11-15T13:15:10,
user_3696,f8a3240b-8487-4db4-88b0-79195c8257d5,Blockchain Fundamentals,596,2,1,False,0.67,48,57,0,2025-11-20T14:20:45,
user_3684,6ed6a227-98fc-4d99-92bf-734b44f78b54,DeFi Protocol Tour,876,2,1,False,0.67,24,51,0,2025-11-14T08:01:00,
user_8941,676eb060-01ea-4e64-a7d5-e7fb13596577,DeFi Risk Assessment,637,2,0,False,0.67,51,41,0,2025-11-16T16:18:34,
user_6934,abb1913d-6005-4cc6-8247-45a16a3051b6,DeFi Protocol Tour,850,1,1,True,0.33,44,36,0,2025-11-08T15:45:43,
user_5111,618b6a1d-19f2-43e1-bed3-21839bf3a626,DeFi Protocol Tour,1094,3,1,True,1.0,25,76,1,2025-11-03T19:35:41,
user_9505,9fd9c1ad-644f-47d1-aca4-760c33e917e5,DeFi Protocol Tour,982,1,2,True,0.33,22,46,0,2025-11-13T18:45:03,
user_2856,91daab35-fb8a-4014-9030-f41a089fe3b9,DeFi Protocol Tour,988,3,3,True,1.0,45,90,1,2025-11-05T23:12:36,
user_8689,da282506-98c1-4fb9-8c8c-d6e42ac4cb44,Blockchain Fundamentals,437,2,1,False,0.67,22,56,0,2025-11-22T19:03:04,
user_6140,eb196740-09e3-42de-b722-0a1842402c4f,DeFi Risk Assessment,1240,3,2,False,1.0,23,76,1,2025-11-25T08:51:01,
user_9029,f990ab99-55c5-4c19-9887-e2ccf7675821,DeFi Protocol Tour,1382,3,1,True,1.0,53,70,1,2025-11-22T15:02:28,
user_9445,6ce4ecff-5103-4e72-9499-96d0813cc396,Wallet Security 101,1188,3,3,False,1.0,22,96,1,2025-11-02T13:08:45,
user_5789,d5c868ed-0dac-437e-8468-cc5f498880f6,Smart Contract Basics,772,2,0,False,0.67,16,42,0,2025-11-21T07:05:42,
user_4789,9bd87849-adc0-45ae-8479-4e9d3052551f,Wallet Security 101,1006,2,4,False,0.67,61,82,1,2025-11-03T16:07:47,
user_6754,64474892-ad7f-48cb-b7fd-03d2eb42d691,DeFi Protocol Tour,723,2,0,True,0.67,55,42,0,2025-11-28T12:32:16,
user_8542,bc3748d0-ef62-4f33-a32a-31fd3297fc11,Wallet Security 101,818,2,1,False,0.67,41,55,0,2025-11-16T07:25:38,
user_8818,5aff09e6-a459-4b50-aea2-c035e5ff7427,Blockchain Fundamentals,834,3,1,False,1.0,18,65,1,2025-11-08T16:26:25,
user_2062,3a26a576-3bc5-479a-b159-7a20f53ae66a,Wallet Security 101,847,3,3,False,1.0,38,92,1,2025-11-10T18:12:54,
user_8369,0293b1f0-e76c-40f0-81cc-b856c96fd064,DeFi Protocol Tour,1433,3,2,True,1.0,41,90,1,2025-11-09T04:43:27,
user_9670,82eb2143-9d49-4f47-ab99-96ebc3194b84,Smart Contract Basics,620,1,0,False,0.33,20,26,0,2025-11-20T10:03:19,
user_8258,af40af72-bede-43bd-beeb-1e98dcfdc9b1,Blockchain Fundamentals,848,3,0,False,1.0,45,61,1,2025-11-15T17:55:37,
user_5761,8e1678de-1268-40b4-bf6f-f43a909223d5,Blockchain Fundamentals,303,0,0,True,0.0,10,10,0,2025-11-08T13:08:05,
user_9735,6e8b8641-652d-4ce7-8012-97ed199b77e9,DeFi Protocol Tour,1355,3,1,True,1.0,57,68,1,2025-11-22T19:25:52,
user_1761,bd02a5c9-be27-4675-8649-3f14b60233fc,DeFi Protocol Tour,756,2,2,False,0.67,22,67,0,2025-11-19T13:52:44,
user_7209,502f1111-627c-4e0d-98d9-3a2c35cf7b8f,Blockchain Fundamentals,421,1,1,False,0.33,28,40,0,2025-11-17T03:53:19,
user_1737,7ee5ad1f-e314-4fc0-8a38-a44982cd428e,Blockchain Fundamentals,619,2,2,False,0.67,49,63,0,2025-11-01T16:02:42,
user_7298,bdc479ad-d235-4865-ab25-6ae4437efa06,Smart Contract Basics,715,1,0,True,0.33,28,27,0,2025-11-27T04:02:46,
user_5798,0eb0ddb6-a59b-44b5-b8a4-191bd8523808,DeFi Protocol Tour,1491,3,2,True,1.0,31,75,1,2025-11-14T06:33:29,
user_4014,33eb139a-eeab-48b3-81bb-8a72e7e53fd3,Smart Contract Basics,1062,3,1,False,1.0,22,69,1,2025-11-26T12:08:35,
user_1297,64099fed-ea43-41db-91b5-764ffdf21be9,Smart Contract Basics,963,2,3,False,0.67,43,76,1,2025-11-05T04:20:27,
user_8168,1cb89e07-4e86-4fbb-8645-d8ed753fe138,Blockchain Fundamentals,893,3,1,False,1.0,43,80,1,2025-11-04T20:22:08,
user_4651,4a3ff55e-da67-4011-a79a-b0b28bc42673,DeFi Risk Assessment,635,1,4,False,0.33,33,63,0,2025-11-12T12:59:25,
user_7698,1293f1d2-263f-4bfb-9cae-e8a559c14228,Smart Contract Basics,557,3,2,False,1.0,37,84,1,2025-11-28T05:11:22,
user_6810,da5c1080-062f-41b5-b405-7306094f10c3,DeFi Risk Assessment,1210,3,3,False,1.0,51,98,1,2025-11-05T16:16:31,
user_8638,9b5587eb-a696-4685-be49-3b9db4e57ba2,DeFi Risk Assessment,1067,1,2,False,0.33,25,45,0,2025-11-12T02:55:47,
user_8336,322ae638-169b-4bd5-83e5-dc1b2027ad25,Blockchain Fundamentals,727,2,3,False,0.67,47,84,1,2025-11-06T19:53:22,
user_7784,e6cbc59a-f53a-41a0-8f49-513eb32e5227,Wallet Security 101,592,2,2,False,0.67,41,59,0,2025-11-24T10:17:15,
user_8947,86b286df-b34f-48eb-98ce-abdecd96f3ac,Wallet Security 101,438,2,4,False,0.67,21,81,1,2025-11-22T22:27:02,
user_7830,00b0d19d-f04d-4906-98bf-1e451cb58d69,Blockchain Fundamentals,797,3,2,False,1.0,23,81,1,2025-11-07T09:16:26,
user_6333,78b83c9d-a33a-4735-a6de-daa188971ef9,Smart Contract Basics,794,2,2,False,0.67,39,66,0,2025-11-16T14:21:17,
user_2186,9c16496d-29e1-4f3f-abf1-e50e11a39961,Wallet Security 101,889,3,3,True,1.0,42,94,1,2025-11-02T20:43:50,
user_5487,04fc91cb-f801-4456-a94a-61f43484dddb,DeFi Protocol Tour,1138,1,3,False,0.33,60,53,0,2025-11-10T03:38:51,
user_9007,a732e3f5-ba93-4eba-b04e-98e78ccaccd7,DeFi Protocol Tour,707,1,3,True,0.33,41,51,0,2025-11-29T16:36:43,
user_9300,5d6ae67c-68e0-4569-a50f-4e1b7e510bf9,Wallet Security 101,1180,3,3,False,1.0,31,91,1,2025-11-27T18:54:25,
user_5743,72d66a42-45d5-4cd1-a423-277df0fb3f55,Smart Contract Basics,1025,3,2,False,1.0,45,76,1,2025-11-29T03:56:58,
user_1074,035d48fe-b215-4996-9ed9-c5b6fc012e56,DeFi Risk Assessment,738,1,3,False,0.33,28,58,0,2025-11-05T01:47:36,
user_8924,f741141b-71cb-4fef-a608-e00b02175b40,DeFi Protocol Tour,615,1,2,True,0.33,55,54,0,2025-11-24T17:24:19,Found simulated vulnerability (mock)
user_7521,a959036b-2c96-40a7-94d4-527bf14f6121,Smart Contract Basics,953,2,1,False,0.67,57,50,0,2025-11-17T14:27:24,
user_4177,13e36fab-6949-4b77-858f-eb366e3c8a73,Blockchain Fundamentals,662,1,1,False,0.33,19,40,0,2025-11-03T23:10:44,
user_1352,6ef0a7c5-91f6-4784-b331-b388b95be068,Wallet Security 101,1093,2,4,False,0.67,47,78,1,2025-11-08T08:11:15,
user_3351,f3ebba18-511c-44a6-af54-fd0b67891a3a,Smart Contract Basics,906,3,1,False,1.0,45,72,1,2025-11-11T17:53:20,
user_6527,5de315f4-e2ce-4f33-ad9a-eb5ab74ede9e,Blockchain Fundamentals,725,3,1,False,1.0,56,69,1,2025-10-31T17:21:12,
user_7466,8fce42d5-64a4-4ca6-8ce1-b8ba80891faf,Blockchain Fundamentals,836,3,1,False,1.0,39,75,1,2025-11-20T04:39:10,
user_2522,5be358f3-5b3a-4e48-947d-f05c9b02c8c9,Wallet Security 101,870,2,3,True,0.67,46,75,1,2025-11-03T21:11:43,
user_4238,844bb170-9a8a-487a-a0cb-9eb049385fc9,DeFi Protocol Tour,799,0,2,True,0.0,41,31,0,2025-11-08T11:18:44,
user_5661,2ece9ab5-f713-42eb-9e1e-37d693bab9cc,DeFi Protocol Tour,1125,1,1,True,0.33,50,31,0,2025-11-10T22:53:44,
user_6409,3287b1f4-9d8c-4f51-9e82-04220805c911,DeFi Risk Assessment,556,1,1,False,0.33,19,34,0,2025-11-11T22:40:27,
user_5845,ea3a09ad-e542-4976-a917-97ed8c133088,DeFi Protocol Tour,1504,3,1,True,1.0,31,77,1,2025-11-22T22:50:04,
user_3845,592a4275-4b41-4366-b087-921f5ec58095,Wallet Security 101,576,2,4,False,0.67,53,82,1,2025-11-16T04:27:23,
user_9915,4b568bc5-b491-417b-aa9e-680ef12810c7,Smart Contract Basics,904,2,1,False,0.67,46,54,0,2025-11-06T21:29:34,
user_2556,1560d7ec-31c4-4bcb-8de3-dc37aceb453e,DeFi Protocol Tour,679,0,3,False,0.0,40,36,0,2025-11-05T11:22:50,
user_1798,437bfa99-d950-4cc0-8b4e-d10351c3d222,Blockchain Fundamentals,715,2,2,False,0.67,24,61,0,2025-11-08T07:40:30,
user_7278,bcc2b593-7c99-4d2b-b742-316305c33b0c,Blockchain Fundamentals,880,2,2,True,0.67,23,60,0,2025-11-07T10:43:12,
user_1127,5a000673-7f50-478b-a60b-36064cb3eec7,Blockchain Fundamentals,387,1,2,False,0.33,47,57,0,2025-11-27T15:58:13,
user_6930,91af0c1b-4401-467a-bf30-92ef928e1171,Blockchain Fundamentals,375,1,0,False,0.33,49,21,0,2025-11-10T19:53:18,
user_6976,910760bf-9053-42fa-a658-798ea89d7b9e,DeFi Protocol Tour,689,0,3,True,0.0,47,47,0,2025-11-18T03:16:55,
user_2602,a573c3ad-3dd5-439c-9d9b-afcd9f0253d1,Blockchain Fundamentals,724,3,0,False,1.0,20,56,1,2025-11-17T16:36:18,
user_8713,b670ed70-6dc9-40b3-a6e9-56864abe7297,Blockchain Fundamentals,645,3,0,False,1.0,35,54,1,2025-11-07T18:56:06,
user_7451,08b80b88-f0a0-45af-9939-05e3713bf644,DeFi Risk Assessment,723,0,0,True,0.0,50,11,0,2025-11-05T00:08:49,
user_2856,b9452480-5a00-4773-81cc-0f9f31b83b8e,Blockchain Fundamentals,564,3,0,False,1.0,40,58,1,2025-11-10T09:24:20,
user_2218,0a86280a-e812-47e4-a5f8-49dbb703d0ee,DeFi Risk Assessment,608,0,1,True,0.0,39,16,0,2025-11-15T06:39:59,
user_9892,0b35a32e-c6fe-4fc5-b596-314416c40bd6,Smart Contract Basics,405,3,1,True,1.0,10,72,1,2025-11-18T15:36:31,
user_1602,c9b81200-1428-4f4d-89e4-64c6df7ce9be,Blockchain Fundamentals,428,0,1,False,0.0,25,25,0,2025-11-18T08:18:05,
